"gender","ethnicity","score","fcollege","mcollege","home","urban","unemp","wage","distance","tuition","education","income","region"
"male","other",52.459999084472656,"no","no","yes","no",12.600000381469727,9.640000343322754,5.199999809265137,1.1524200439453125,12,"low","other"
"female","other",44.7599983215332,"no","no","no","no",12.600000381469727,9.640000343322754,5.199999809265137,1.1524200439453125,12,"low","other"
"female","other",46.2400016784668,"no","no","yes","no",12.600000381469727,9.640000343322754,5.199999809265137,1.1524200439453125,12,"low","other"
"male","other",58.779998779296875,"yes","yes","yes","no",12.600000381469727,9.640000343322754,5.199999809265137,1.1524200439453125,16,"high","other"
"male","other",62.4900016784668,"yes","no","yes","no",8,9.640000343322754,6,1.1524200439453125,16,"high","other"
"male","other",43.650001525878906,"no","no","yes","no",8,9.640000343322754,6,1.1524200439453125,12,"low","other"
"male","hispanic",56.02000045776367,"no","no","yes","no",8,9.640000343322754,6,1.1524200439453125,15,"low","other"
"female","other",59.93000030517578,"no","no","yes","no",8,9.640000343322754,6,1.1524200439453125,17,"low","other"
"male","other",60.810001373291016,"no","no","yes","no",8,9.640000343322754,6,1.1524200439453125,16,"high","other"
"female","other",56.279998779296875,"no","no","yes","no",8,9.640000343322754,6,1.1524200439453125,12,"low","other"
"male","other",42.79999923706055,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,14,"low","other"
"female","other",65.05000305175781,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,12,"low","other"
"female","other",59.7400016784668,"no","yes","no","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,16,"low","other"
"female","other",46.779998779296875,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,12,"high","other"
"male","other",54.869998931884766,"yes","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,16,"high","other"
"male","other",49.11000061035156,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,12,"high","other"
"male","other",51.900001525878906,"no","no","no","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,12,"low","other"
"female","other",59.900001525878906,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,15,"low","other"
"male","other",58.22999954223633,"no","no","yes","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,16,"low","other"
"male","other",53.470001220703125,"yes","no","no","no",10.800000190734863,9.640000343322754,6.5,1.1524200439453125,16,"low","other"
"male","other",58.060001373291016,"no","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,15,"high","other"
"female","other",62.86000061035156,"no","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,16,"low","other"
"female","other",52.93000030517578,"no","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,14,"high","other"
"female","other",64.2699966430664,"yes","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,18,"high","other"
"female","hispanic",51.599998474121094,"no","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,12,"low","other"
"male","other",59.959999084472656,"yes","no","yes","no",9.5,9.640000343322754,2,1.1524200439453125,14,"high","other"
"male","other",60.439998626708984,"no","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,12,"high","other"
"male","other",44.470001220703125,"yes","yes","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,"high","other"
"male","other",51,"no","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,13,"low","other"
"male","other",59.560001373291016,"yes","yes","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,16,"high","other"
"male","other",64.88999938964844,"yes","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,13,"high","other"
"male","other",58.2400016784668,"no","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,"high","other"
"female","other",44.130001068115234,"yes","no","no","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,17,"low","other"
"male","other",62.20000076293945,"yes","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,"high","other"
"female","other",52.310001373291016,"no","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,12,"low","other"
"female","other",49.060001373291016,"yes","yes","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,16,"high","other"
"male","other",60.95000076293945,"yes","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,"high","other"
"female","other",55.97999954223633,"no","no","yes","no",5.300000190734863,9.640000343322754,0.5,1.1524200439453125,12,"low","other"
"male","other",67.4000015258789,"yes","no","yes","no",6.300000190734863,9.640000343322754,0.4000000059604645,1.1524200439453125,17,"low","other"
"male","other",59.34000015258789,"no","no","yes","no",6.300000190734863,9.640000343322754,0.4000000059604645,1.1524200439453125,12,"high","other"
"female","other",49.209999084472656,"no","no","yes","no",6.300000190734863,9.640000343322754,0.4000000059604645,1.1524200439453125,14,"low","other"
"female","other",58.20000076293945,"no","no","yes","no",6.300000190734863,9.640000343322754,0.4000000059604645,1.1524200439453125,16,"low","other"
"male","other",50.83000183105469,"no","no","yes","no",6.300000190734863,9.640000343322754,0.4000000059604645,1.1524200439453125,13,"low","other"
"female","other",42.15999984741211,"no","no","yes","yes",8,9.640000343322754,1,1.1524200439453125,13,"low","other"
"male","other",49.97999954223633,"yes","no","no","yes",8,9.640000343322754,1,1.1524200439453125,12,"low","other"
"female","other",61.470001220703125,"no","no","yes","yes",8,9.640000343322754,1,1.1524200439453125,14,"low","other"
"female","afam",54.630001068115234,"no","no","yes","yes",8,9.640000343322754,1,1.1524200439453125,13,"low","other"
"female","afam",32.52000045776367,"yes","no","no","yes",8,9.640000343322754,1,1.1524200439453125,15,"low","other"
"male","other",42.84000015258789,"no","no","yes","yes",8,9.640000343322754,1,1.1524200439453125,12,"high","other"
"female","afam",51.08000183105469,"no","no","no","yes",8,9.640000343322754,1,1.1524200439453125,16,"low","other"
"female","afam",48.20000076293945,"no","no","yes","yes",8,9.640000343322754,1,1.1524200439453125,14,"low","other"
"female","afam",42.189998626708984,"no","no","no","yes",8,9.640000343322754,1,1.1524200439453125,12,"low","other"
"female","other",48.88999938964844,"no","no","yes","no",5.300000190734863,9.640000343322754,1.100000023841858,1.1524200439453125,12,"low","other"
"male","hispanic",42.81999969482422,"no","no","yes","no",5.300000190734863,9.640000343322754,1.100000023841858,1.1524200439453125,12,"low","other"
"male","other",65.66999816894531,"yes","yes","yes","no",5.300000190734863,9.640000343322754,1.100000023841858,1.1524200439453125,15,"high","other"
"male","other",61.869998931884766,"yes","yes","no","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,16,"high","other"
"male","other",61.279998779296875,"yes","yes","yes","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,17,"high","other"
"male","other",62.18000030517578,"no","yes","yes","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,17,"high","other"
"male","afam",60.18000030517578,"yes","yes","yes","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,16,"high","other"
"female","other",36.59000015258789,"no","no","yes","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,12,"low","other"
"male","afam",37.66999816894531,"no","no","no","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,12,"low","other"
"female","hispanic",61.75,"no","no","no","no",4.400000095367432,9.640000343322754,0.10000000149011612,1.1524200439453125,16,"low","other"
"male","other",49.31999969482422,"yes","no","yes","no",5.099999904632568,9.640000343322754,0.5,1.1524200439453125,17,"high","other"
"male","other",53.33000183105469,"no","no","yes","no",5.099999904632568,9.640000343322754,0.5,1.1524200439453125,17,"high","other"
"male","afam",48.70000076293945,"no","yes","yes","no",5.099999904632568,9.640000343322754,0.5,1.1524200439453125,13,"high","other"
"female","other",66.2300033569336,"no","no","yes","no",5.099999904632568,9.640000343322754,0.5,1.1524200439453125,17,"low","other"
"female","other",45.31999969482422,"no","no","yes","no",5.099999904632568,9.640000343322754,0.5,1.1524200439453125,12,"low","other"
"male","other",58.16999816894531,"no","no","yes","no",6.599999904632568,9.640000343322754,2,1.1524200439453125,12,"low","other"
"female","other",56.220001220703125,"no","no","no","no",6.599999904632568,9.640000343322754,2,1.1524200439453125,13,"high","other"
"female","other",65.19000244140625,"no","yes","yes","no",6.599999904632568,9.640000343322754,2,1.1524200439453125,16,"low","other"
"female","other",42.02000045776367,"no","no","no","no",6.599999904632568,9.640000343322754,2,1.1524200439453125,12,"low","other"
"male","other",44.86000061035156,"no","no","yes","no",6.599999904632568,9.640000343322754,2,1.1524200439453125,12,"low","other"
"female","afam",57.279998779296875,"no","no","yes","yes",8,9.640000343322754,0.30000001192092896,1.1524200439453125,13,"low","other"
"male","afam",35.439998626708984,"no","no","no","yes",8,9.640000343322754,0.30000001192092896,1.1524200439453125,12,"low","other"
"female","afam",64.51000213623047,"no","no","no","yes",8,9.640000343322754,0.30000001192092896,1.1524200439453125,15,"low","other"
"male","afam",42,"no","no","yes","yes",8,9.640000343322754,0.30000001192092896,1.1524200439453125,14,"low","other"
"female","afam",45.0099983215332,"no","no","yes","yes",8,9.640000343322754,0.30000001192092896,1.1524200439453125,13,"low","other"
"female","afam",49.95000076293945,"no","no","no","no",7.599999904632568,9.640000343322754,0.10000000149011612,1.1524200439453125,14,"low","other"
"male","other",51.880001068115234,"no","no","yes","no",7.599999904632568,9.640000343322754,0.10000000149011612,1.1524200439453125,12,"high","other"
"male","other",45.7599983215332,"no","no","yes","no",7.599999904632568,9.640000343322754,0.10000000149011612,1.1524200439453125,17,"low","other"
"male","afam",41.939998626708984,"no","no","yes","no",7.599999904632568,9.640000343322754,0.10000000149011612,1.1524200439453125,15,"low","other"
"female","other",64.529998779296875,"no","no","yes","no",7.599999904632568,9.640000343322754,0.10000000149011612,1.1524200439453125,15,"high","other"
"male","other",66.5199966430664,"no","no","no","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,16,"low","other"
"female","other",53.08000183105469,"no","no","no","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,12,"high","other"
"male","other",54.7599983215332,"no","yes","yes","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",54.52000045776367,"no","no","yes","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,16,"low","other"
"female","other",47.02000045776367,"yes","no","yes","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,13,"low","other"
"male","other",62.029998779296875,"yes","yes","yes","no",5.599999904632568,10.039999961853027,0.5,1.127020001411438,15,"high","other"
"female","other",62.439998626708984,"yes","yes","yes","no",5.599999904632568,10.039999961853027,0.5,1.127020001411438,17,"high","other"
"male","other",57.5099983215332,"yes","yes","yes","no",5.599999904632568,10.039999961853027,0.5,1.127020001411438,14,"low","other"
"male","other",56.16999816894531,"yes","yes","no","no",5.599999904632568,10.039999961853027,0.5,1.127020001411438,13,"high","other"
"female","other",44.630001068115234,"yes","yes","yes","no",5.599999904632568,10.039999961853027,0.5,1.127020001411438,13,"high","other"
"female","other",47.900001525878906,"no","no","yes","no",4.800000190734863,10.039999961853027,1,1.127020001411438,12,"low","other"
"male","other",56.720001220703125,"no","no","no","no",4.800000190734863,10.039999961853027,1,1.127020001411438,14,"high","other"
"male","other",52.33000183105469,"no","no","yes","no",4.800000190734863,10.039999961853027,1,1.127020001411438,12,"low","other"
"male","hispanic",49.7599983215332,"no","no","yes","no",4.800000190734863,10.039999961853027,1,1.127020001411438,12,"low","other"
"male","other",62.380001068115234,"no","no","no","no",4.800000190734863,10.039999961853027,1,1.127020001411438,16,"low","other"
"male","other",62.52000045776367,"no","no","yes","no",6.199999809265137,10.039999961853027,1.5,1.127020001411438,15,"high","other"
"female","hispanic",53.86000061035156,"no","no","yes","no",6.199999809265137,10.039999961853027,1.5,1.127020001411438,15,"low","other"
"male","other",58.790000915527344,"no","no","yes","no",6.199999809265137,10.039999961853027,1.5,1.127020001411438,15,"low","other"
"male","hispanic",41.540000915527344,"no","no","yes","no",7.400000095367432,10.039999961853027,4.5,1.127020001411438,12,"high","other"
"male","other",58.5099983215332,"no","no","no","no",5.599999904632568,10.039999961853027,0.4000000059604645,1.127020001411438,14,"low","other"
"female","other",49.70000076293945,"no","no","yes","no",7.800000190734863,10.039999961853027,0.699999988079071,1.127020001411438,15,"low","other"
"female","other",46.869998931884766,"no","no","yes","no",7.800000190734863,10.039999961853027,0.699999988079071,1.127020001411438,12,"low","other"
"female","other",50.66999816894531,"yes","no","yes","no",7.800000190734863,10.039999961853027,0.699999988079071,1.127020001411438,12,"low","other"
"female","other",49.2400016784668,"no","no","yes","no",7.800000190734863,10.039999961853027,0.699999988079071,1.127020001411438,12,"low","other"
"male","afam",54.939998626708984,"no","no","no","no",7.699999809265137,10.039999961853027,0.699999988079071,1.127020001411438,16,"high","other"
"male","afam",41.189998626708984,"yes","yes","yes","no",7.699999809265137,10.039999961853027,0.699999988079071,1.127020001411438,16,"high","other"
"female","afam",58.810001373291016,"no","no","yes","no",7.699999809265137,10.039999961853027,0.699999988079071,1.127020001411438,14,"low","other"
"female","afam",44.040000915527344,"no","no","yes","no",7.699999809265137,10.039999961853027,0.699999988079071,1.127020001411438,12,"low","other"
"female","afam",47.959999084472656,"yes","yes","yes","no",7.699999809265137,10.039999961853027,0.5,1.127020001411438,16,"low","other"
"female","other",47.349998474121094,"no","no","no","no",7.699999809265137,10.039999961853027,0.5,1.127020001411438,16,"high","other"
"male","other",60.95000076293945,"yes","yes","yes","no",7.699999809265137,10.039999961853027,0.5,1.127020001411438,17,"high","other"
"female","other",55.97999954223633,"yes","no","no","no",7.699999809265137,10.039999961853027,0.5,1.127020001411438,15,"high","other"
"male","other",69.30000305175781,"yes","no","yes","no",7.699999809265137,10.039999961853027,0.5,1.127020001411438,18,"high","other"
"male","other",62.83000183105469,"no","no","yes","no",6.900000095367432,10.039999961853027,1,1.127020001411438,14,"low","other"
"male","other",62.54999923706055,"no","no","no","no",6.900000095367432,10.039999961853027,1,1.127020001411438,12,"low","other"
"female","other",58.61000061035156,"no","no","yes","no",6.699999809265137,10.039999961853027,1.2000000476837158,1.127020001411438,15,"high","other"
"female","other",57.540000915527344,"no","yes","yes","no",6.699999809265137,10.039999961853027,1.2000000476837158,1.127020001411438,16,"high","other"
"male","other",60.66999816894531,"no","yes","yes","no",6.699999809265137,10.039999961853027,1.2000000476837158,1.127020001411438,13,"high","other"
"male","other",68.44000244140625,"yes","yes","no","no",6.699999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,12,"low","other"
"female","hispanic",64.5999984741211,"yes","no","no","no",6.699999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,16,"high","other"
"female","other",68.779998779296875,"yes","yes","no","no",6.699999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,17,"high","other"
"female","other",48.849998474121094,"no","yes","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,12,"high","other"
"female","other",64.08000183105469,"no","no","no","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,14,"high","other"
"female","other",62.91999816894531,"yes","yes","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"male","other",65.05000305175781,"yes","yes","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",55.040000915527344,"yes","no","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"male","other",58.02000045776367,"yes","no","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,13,"high","other"
"female","other",54.84000015258789,"yes","yes","yes","no",5.900000095367432,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","afam",38.11000061035156,"no","no","yes","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,12,"low","other"
"female","afam",36.380001068115234,"no","no","no","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,12,"low","other"
"female","hispanic",37.34000015258789,"no","no","no","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,12,"low","other"
"male","afam",48.31999969482422,"no","no","yes","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,16,"low","other"
"female","afam",35.65999984741211,"no","no","yes","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,13,"low","other"
"female","afam",39.880001068115234,"no","no","yes","yes",9.100000381469727,10.039999961853027,0.30000001192092896,1.127020001411438,12,"high","other"
"male","hispanic",61.83000183105469,"yes","no","no","no",5.599999904632568,10.039999961853027,0,1.127020001411438,14,"low","other"
"female","other",53.470001220703125,"yes","no","no","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"male","other",61.439998626708984,"yes","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,18,"high","other"
"female","other",63.75,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,12,"low","other"
"female","other",56.130001068115234,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,15,"low","other"
"male","other",67.11000061035156,"yes","yes","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,16,"low","other"
"male","other",57.20000076293945,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",56.52000045776367,"yes","yes","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",54.720001220703125,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,12,"high","other"
"male","other",57.68000030517578,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,15,"low","other"
"female","other",48.02000045776367,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,15,"low","other"
"female","other",55.22999954223633,"no","no","yes","no",4.800000190734863,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",45.040000915527344,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,14,"high","other"
"male","other",61.72999954223633,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,15,"low","other"
"male","hispanic",50.41999816894531,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,15,"low","other"
"female","other",59.06999969482422,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,16,"low","other"
"male","afam",47.459999084472656,"no","no","no","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,13,"high","other"
"female","afam",56.34000015258789,"yes","no","no","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,13,"high","other"
"female","other",50.97999954223633,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,16,"low","other"
"female","afam",40.16999816894531,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,12,"low","other"
"female","other",46.2400016784668,"no","no","yes","no",6.199999809265137,10.039999961853027,0.5,1.127020001411438,12,"high","other"
"male","other",47.06999969482422,"yes","no","yes","no",7.400000095367432,10.039999961853027,1,1.127020001411438,12,"high","other"
"female","other",58.90999984741211,"no","yes","no","no",7.400000095367432,10.039999961853027,1,1.127020001411438,17,"low","other"
"male","other",58.58000183105469,"no","no","yes","no",7.400000095367432,10.039999961853027,1,1.127020001411438,14,"high","other"
"female","other",41.75,"no","no","no","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,12,"low","other"
"female","other",44.04999923706055,"yes","no","yes","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,13,"high","other"
"female","afam",35.81999969482422,"yes","no","no","no",6.699999809265137,10.039999961853027,1.5,1.127020001411438,16,"high","other"
"female","other",46.79999923706055,"no","no","no","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,15,"high","other"
"female","other",48.220001220703125,"no","no","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,12,"low","other"
"female","other",54.15999984741211,"no","no","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,16,"high","other"
"male","afam",41.65999984741211,"no","no","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,12,"low","other"
"female","other",56.97999954223633,"no","no","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,12,"high","other"
"male","afam",42.33000183105469,"no","no","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,12,"high","other"
"male","other",55.220001220703125,"no","no","no","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,16,"low","other"
"male","other",67.31999969482422,"yes","yes","yes","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,16,"low","other"
"male","other",49.79999923706055,"no","no","no","no",6.199999809265137,10.039999961853027,0.10000000149011612,1.127020001411438,14,"high","other"
"female","afam",37.25,"no","no","no","yes",8.399999618530273,10.039999961853027,0,1.127020001411438,13,"high","other"
"female","afam",48.560001373291016,"no","no","no","yes",8.399999618530273,10.039999961853027,0,1.127020001411438,12,"low","other"
"female","other",58.130001068115234,"no","no","no","no",5.900000095367432,10.039999961853027,2,1.127020001411438,16,"low","other"
"female","afam",36.459999084472656,"no","no","yes","no",5.900000095367432,10.039999961853027,2,1.127020001411438,12,"low","other"
"male","other",38.869998931884766,"no","no","no","no",5.900000095367432,10.039999961853027,2,1.127020001411438,12,"high","other"
"female","afam",43.86000061035156,"no","no","no","no",5.900000095367432,10.039999961853027,2,1.127020001411438,12,"low","other"
"male","afam",39.36000061035156,"no","no","yes","yes",6.599999904632568,9.960000038146973,0.10000000149011612,1.4041600227355957,12,"low","other"
"male","afam",38.56999969482422,"no","no","yes","yes",6.599999904632568,9.960000038146973,0.10000000149011612,1.4041600227355957,12,"low","other"
"male","afam",48.72999954223633,"no","no","yes","yes",6.599999904632568,9.960000038146973,0.10000000149011612,1.4041600227355957,13,"low","other"
"female","other",62.70000076293945,"yes","yes","yes","no",5.599999904632568,9.960000038146973,0.6000000238418579,1.4041600227355957,17,"low","other"
"male","other",54.65999984741211,"yes","yes","yes","no",5.599999904632568,9.960000038146973,0.6000000238418579,1.4041600227355957,12,"low","other"
"female","other",63.630001068115234,"yes","no","yes","no",5.599999904632568,9.960000038146973,0.6000000238418579,1.4041600227355957,12,"high","other"
"male","other",34.93000030517578,"yes","no","yes","no",5.599999904632568,9.960000038146973,0.6000000238418579,1.4041600227355957,12,"low","other"
"male","other",59,"no","no","yes","no",5.900000095367432,9.960000038146973,0.30000001192092896,1.4041600227355957,12,"low","other"
"female","other",61.400001525878906,"yes","no","yes","no",5.900000095367432,9.960000038146973,0.30000001192092896,1.4041600227355957,16,"low","other"
"female","other",51.25,"yes","no","yes","no",5.900000095367432,9.960000038146973,0.30000001192092896,1.4041600227355957,12,"low","other"
"male","other",45.27000045776367,"no","no","yes","yes",9.899999618530273,9.960000038146973,0.10000000149011612,1.4041600227355957,12,"low","other"
"female","other",53.279998779296875,"no","no","yes","yes",9.899999618530273,9.960000038146973,0.10000000149011612,1.4041600227355957,12,"low","other"
"male","other",39.93000030517578,"no","no","yes","yes",9.899999618530273,9.960000038146973,0.10000000149011612,1.4041600227355957,12,"low","other"
"female","other",46.22999954223633,"yes","yes","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,16,"high","other"
"female","other",63.38999938964844,"yes","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,16,"high","other"
"female","other",48.36000061035156,"no","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,14,"low","other"
"female","other",62.5099983215332,"yes","yes","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,17,"high","other"
"female","other",54.09000015258789,"no","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,12,"high","other"
"female","other",58.4900016784668,"yes","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,13,"high","other"
"female","other",62.439998626708984,"yes","yes","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,16,"low","other"
"male","other",62,"yes","no","no","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,17,"low","other"
"male","other",47.5099983215332,"no","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,12,"low","other"
"male","other",52.31999969482422,"no","no","yes","no",5.199999809265137,9.960000038146973,2,1.4041600227355957,13,"high","other"
"female","other",43.099998474121094,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,14,"high","other"
"female","other",62.56999969482422,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,15,"low","other"
"female","other",63.16999816894531,"no","no","no","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,16,"low","other"
"male","other",66.30999755859375,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,12,"low","other"
"female","other",50.83000183105469,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,12,"low","other"
"female","other",55.13999938964844,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,16,"high","other"
"female","afam",35.70000076293945,"no","no","no","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,12,"low","other"
"male","other",54.34000015258789,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,14,"high","other"
"female","other",53.22999954223633,"yes","yes","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,18,"high","other"
"female","other",42.97999954223633,"no","no","yes","yes",12.100000381469727,9.960000038146973,0.5,1.4041600227355957,13,"high","other"
"female","other",61.86000061035156,"no","no","yes","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,16,"low","other"
"male","other",59.290000915527344,"no","no","yes","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,"low","other"
"male","other",54.849998474121094,"yes","no","yes","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,13,"high","other"
"male","other",44.029998779296875,"yes","yes","yes","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,"high","other"
"female","afam",42.31999969482422,"no","no","no","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,"low","other"
"female","other",37,"no","no","no","no",6.599999904632568,9.960000038146973,0.800000011920929,1.4041600227355957,12,"low","other"
"male","other",48,"yes","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,17,"low","other"
"male","hispanic",44.959999084472656,"no","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,12,"low","other"
"male","other",55.7400016784668,"no","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,17,"high","other"
"male","other",43.65999984741211,"no","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,14,"low","other"
"male","other",38.849998474121094,"yes","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,13,"low","other"
"male","afam",65.51000213623047,"yes","no","yes","no",11,9.960000038146973,0.699999988079071,1.4041600227355957,16,"low","other"
"male","other",54.959999084472656,"yes","no","yes","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,17,"high","other"
"female","other",62.310001373291016,"yes","no","yes","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,16,"low","other"
"female","hispanic",47.470001220703125,"yes","no","yes","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,12,"high","other"
"female","other",35.560001373291016,"no","no","no","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,12,"low","other"
"male","other",64.93000030517578,"yes","yes","yes","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,17,"high","other"
"female","other",69.31999969482422,"no","no","yes","no",6.900000095367432,9.960000038146973,2.200000047683716,1.4041600227355957,16,"low","other"
